pulse_time,phase_shift
0.0,-0.06862745098039247
0.03448275862069194,-0.09803921568627594
0.06896551724138039,-0.10784313725490145
0.10344827586206884,-0.12745098039215594
0.13793103448276078,-0.14705882352941044
0.17241379310344923,-0.1666666666666684
0.20689655172413768,-0.1764705882352939
0.24137931034482962,-0.1960784313725484
0.27586206896551807,-0.2058823529411774
0.3103448275862065,-0.2156862745098029
0.34482758620689846,-0.22549019607843188
0.3793103448275869,-0.23529411764705738
0.41379310344827536,-0.24509803921568638
0.4482758620689673,-0.2549019607843154
0.48275862068965575,-0.2745098039215699
0.5172413793103477,-0.2549019607843154
0.5517241379310361,-0.23529411764705738
0.5862068965517246,-0.04901960784313797
0.6206896551724166,0.07843137254901797
0.655172413793105,0.08823529411764695
0.6896551724137935,0.06862745098039247
0.7241379310344854,0.05882352941176348
0.7586206896551738,0.039215686274508985
0.7931034482758623,0.019607843137254492
0.8275862068965543,0.0
0.8620689655172427,0.0
0.8965517241379312,-0.019607843137254492
0.9310344827586231,-0.02941176470588348
0.9655172413793115,-0.04901960784313797
1.0,-0.07843137254901797
