time,phase_shift
0.0,-0.07000000000000028
0.03482758620689673,-0.08999999999999986
0.06965517241379346,-0.11000000000000032
0.10448275862069019,-0.1299999999999999
0.13931034482758692,-0.14000000000000057
0.17413793103448366,-0.16999999999999993
0.20896551724138038,-0.1800000000000006
0.2437931034482771,-0.1900000000000004
0.27862068965517384,-0.20999999999999996
0.3134482758620706,-0.23000000000000043
0.3482758620689673,-0.2400000000000002
0.383103448275864,-0.2400000000000002
0.41793103448276075,-0.2600000000000007
0.4527586206896575,-0.2600000000000007
0.4875862068965542,-0.25
0.5224137931034509,-0.2400000000000002
0.5572413793103477,-0.20999999999999996
0.5920689655172444,0.0
0.6268965517241412,0.040000000000000036
0.6617241379310379,0.08999999999999986
0.6965517241379346,0.05999999999999961
0.7313793103448313,0.08000000000000007
0.766206896551728,0.04999999999999982
0.8010344827586248,0.040000000000000036
0.8358620689655215,0.019999999999999574
0.8706896551724183,0.0
0.905517241379315,-0.010000000000000675
0.9403448275862117,-0.03000000000000025
0.9751724137931084,-0.05000000000000071
1.0100000000000051,-0.07000000000000028
