pulse_time,phase_shift
0.0,0.0
0.034482758620688454,-0.009803921568625504
0.06896551724138039,-0.04901960784313797
0.10344827586206884,-0.07843137254901797
0.13793103448276078,-0.09803921568627245
0.17241379310344923,-0.11764705882353044
0.20689655172413768,-0.13725490196078494
0.24137931034482962,-0.1568627450980394
0.27586206896551807,-0.1568627450980394
0.3103448275862065,-0.1960784313725484
0.34482758620689846,-0.1960784313725484
0.3793103448275869,-0.2156862745098029
0.41379310344827885,-0.22549019607843188
0.4482758620689673,-0.22549019607843188
0.48275862068965575,-0.24509803921568638
0.5172413793103477,-0.24509803921568638
0.5517241379310361,-0.2549019607843119
0.5862068965517246,-0.28431372549019535
0.6206896551724166,-0.3529411764705878
0.655172413793105,-0.4803921568627438
0.6896551724137969,0.3137254901960788
0.7241379310344854,0.24509803921568638
0.7586206896551738,0.2058823529411774
0.7931034482758658,0.1862745098039194
0.8275862068965543,0.14705882352941044
0.8620689655172427,0.12745098039215594
0.8965517241379346,0.08823529411764695
0.9310344827586231,0.04901960784313797
0.965517241379315,0.019607843137254492
1.0000000000000036,0.0
