pulse_time,phase_shift
0.0,0.0
0.03448275862068918,-0.029126213592234083
0.06896551724137837,-0.058252427184468165
0.10344827586206753,-0.0873786407766988
0.13793103448275673,-0.1262135922330086
0.17241379310344934,-0.15533980582524268
0.20689655172413854,-0.18446601941747676
0.2413793103448277,-0.2233009708737866
0.2758620689655169,-0.26213592233009636
0.3103448275862061,-0.29126213592233047
0.34482758620689524,-0.3203883495145646
0.3793103448275844,-0.35922330097087435
0.4137931034482736,-0.3980582524271842
0.44827586206896625,-0.43689320388349395
0.4827586206896554,-0.46601941747572806
0.5172413793103446,0.43689320388349395
0.5517241379310338,0.40776699029126334
0.586206896551723,0.37864077669902924
0.6206896551724121,0.3495145631067952
0.6551724137931013,0.31067961165048535
0.6896551724137905,0.2815533980582513
0.7241379310344831,0.24271844660194147
0.7586206896551723,0.20388349514563167
0.7931034482758614,0.16504854368932187
0.8275862068965506,0.1262135922330086
0.8620689655172399,0.0873786407766988
0.896551724137929,0.03883495145630981
0.9310344827586182,0.009708737864079177
0.9655172413793108,0.0
1.0,0.0
